Tipo,Data,Categoria,Valor,Descricao,Origem,Erro
Anexo,16/01/2026,Nota Fiscal / Produto,"252,00","CNPJ / CPF DATA DA EMISSÃO
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 16/01/2026
ENDEREÇO BAIRRO / DISTRITO CEP DATA DA SAÍDA/ENTRADA
EST GERALDO COSTA CAMARGO, 555 JARDIM SAO BENTO 13187-115 16/01/2026
MUNICÍPIO UF FONE / FAX INSCRIÇÃO ESTADUAL HORA DA SAÍDA/ENTRADA
Hortolandia SP 1932665851 16:37:00
FATURA / DUPLICATA
Num. 001
Venc. 27/01/2026
Valor R$ 252,00
CÁLCULO DO IMPOSTO
BASE DE CÁLC. DO ICMS VALOR DO ICMS BASE DE CÁLC. ICMS S.T. VALOR DO ICMS SUBST. V. IMP. IMPORTAÇÃO VALOR DO PIS V. TOTAL PRODUTOS
0,00 0,00 0,00 0,00 0,00 0,00 252,00
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS VALOR TOTAL IPI VALOR DA COFINS V. TOTAL DA NOTA
0,00 0,00 0,00 0,00 0,00 0,00 252,00
TRANSPORTADOR / VOLUMES TRANSPORTADOS
NOME / RAZÃO SOCIAL FRETE CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ / CPF
9-Sem Transporte
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO PESO LÍQUIDO
30
DADOS DOS PRODUTOS / SERVIÇOS
CÓDIGO PRODUTO DESCRIÇÃO DO PRODUTO / SERVIÇO NCM/SH O/CST CFOP UN QUANT V U A N L I O T R V TO A T L A O L R V D A E L S O C R B I . C C M ÁL S C V I A C L M O S R VA I L PI OR A IC L M ÍQ S . A I L P Í I Q.
2904 ETIQUETA ADESIVA VEICULAR TAG UHF - 85235210 0/60 5102 UN 30,0000 8,4000 252,00 0,00 0,00 0,00 0,00 0,00 0,00
CONTROL ID
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
Inf. Contribuinte: Valor Aprox dos Tributos: R$ 89,69
Impresso em 16/01/2026 as 16:38:28 NF-e emitida através do software GestãoClick - www.gestaoclick.com.br",doc_67154_p2.pdf,
Anexo,23/01/2026,Pagamentos,,"Bratseg Seguranca Eletronica L CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: Bratseg Seguranca Eletronica 21.953.223/0001-43 27/01/2026
Valor do boleto (R$);
252,00
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
Portal Quinta Dos Pinheiros 46.028.481/0001-44 252,00
Beneficiário Final: CPF/CNPJ do beneficiário final: (=) Data de pagamento:
Bratseg Seguranca Eletronica Ltda 21.953.223/0001-43 23/01/2026
Autenticação mecânica Pagamento realizado em espécie:
6A81A8275F795B342DBC14F0A0C270778B2F382D Não
Operação efetuada em 23/01/2026 às 21:04:30 via Sispag, CTRL 008117692130703.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_67154_p3.pdf,
,,,,,doc_67243_40.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Produto,"321,12","CNPJ / CPF DATA DA EMISSÃO
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 28/11/2025
ENDEREÇO BAIRRO / DISTRITO CEP DATA SAÍDA / ENTRADA
Estrada Geraldo Costa Camargo, 555 Jardim Sao Bento 13187-115 28/11/2025
MUNICÍPIO FONE / FAX UF INSCRIÇÃO ESTADUAL HORA DA SAÍDA
Hortolandia (19)3266-5851 SP 16:47:41
FATURA
P AGAMENTO NÚMERO VALOR ORIGINAL VALOR DESCONTO VALOR LÍQUIDO
DADOS DA FATURA 083740 321,12 0,00 321,12
DUPLICATAS
Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
001 28/12/2025 321,12
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE CÁLC. ICMS SUBST. VALOR DO ICMS SUBST. VALOR TOTAL DOS PRODUTOS
0,00 0,00 0,00 0,00 321,12
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESP. ACESS. VALOR DO IPI V ALOR TOTAL DA NOTA
0,00 0,00 0,00 0,00 0,00 321,12
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ / CPF
0 - REMETENTE
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO PESO LÍQUIDO
DADOS DO PRODUTO / SERVIÇOS
C Ó P D R I O G D O . D / O DESCRIÇÃO DO PRODUTO / SERVIÇO NCM / SH CSOSN CFOP UNID. QUANT. UN V I A T L Á O R R IO V T A O L T O A R L D P E E S R C C O . N (% T ) O CÁL B C A . S IC E MS I V .C A .M LO .S R . VA I.P L . O I. R I A C L M ÍQ S UOT I A PI S
003437 CORRENTE PVC AMARELA/PRETA 08MM FINA 56074900 0500 5405 UNID 35,00 8,27 289,45 0,00 0,00 0,00 0,00 0,00 0,00
001535 BUCHA P/ FIXACAO C/ ANEL 08 39259090 0500 5405 UNID 20,00 0,15 3,00 0,00 0,00 0,00 0,00 0,00 0,00
004992 GANCHO P/ BUCHA 08 73181300 0500 5405 UNID 20,00 1,05 21,00 0,00 0,00 0,00 0,00 0,00 0,00
003063 COLA PVC AMANCO BISN. 17GR 35061090 0102 5102 UNID 1,00 3,50 3,50 0,00 0,00 0,00 0,00 0,00 0,00
005895 LIXA DE FERRO NORTON 100 68051000 0500 5405 UNID 1,00 4,17 4,17 0,00 0,00 0,00 0,00 0,00 0,00
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
DOCUMENTO EMITIDO POR EMPRESA OPTANTE PELO SIMPLES NACIONAL, NAO DA DIRETO
CREDITO DE IPI III - PERMITE O APROVEITAMENTO DO CREDITO DE ICMS NO VALOR DE R$
0, REF. A 3.48%, CONFORME ART. 23 DA LC 123/2006.",doc_67243_p1.pdf,
Anexo,28/12/2025,Outros,"321,12",,doc_67243_p2.pdf,
Anexo,21/01/2026,Pagamentos,,"FEPAR FERRAMENTAS E PARAFUSOS CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: FEPAR FERRAMENTAS E PARAFUSO 69.200.145/0001-32 28/12/2025
Valor do boleto (R$);
321,12
(-) Desconto (R$):
0,00
(+)Juros/Mora/Multa (R$):
41,85
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 362,97
Data de pagamento:
21/01/2026
Autenticação mecânica Pagamento realizado em espécie:
593EA3B314DD121DE7361FD871EC72BE3ADB19CA Não
Operação efetuada em 21/01/2026 às 20:11:42 via Sispag, CTRL 006517690371026.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_67243_p3.pdf,
,,,,,doc_67330_53.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Boleto,"619,00",,doc_67330_p1.pdf,
Anexo,23/01/2026,Pagamentos,,"MERCADO PAGO INST PAG LTDA CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: MERCADO PAGO INST PAG LTDA 10.573.521/0001-91 26/01/2026
Valor do boleto (R$);
619,00
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
CAIRES IMOVEIS E CONDOMINIOS L 11.202.725/0001-89 619,00
Beneficiário Final: CPF/CNPJ do beneficiário final: (=) Data de pagamento:
MERCADOPAGO COM REPRESENTACOES 10.573.521/0001-91 23/01/2026
Autenticação mecânica Pagamento realizado em espécie:
AC8F4F8F0F116E220DA20090B5578FFEAC27C5A1 Não
Operação efetuada em 23/01/2026 às 21:04:29 via Sispag, CTRL 007117692130697.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_67330_p2.pdf,
Anexo,,Nota Fiscal / Produto,"619,00","NOME/RAZÃO SOCIAL C.N.P.J / C.P.F. DATA DA EMISSÃO
CAIRES IMOVEIS E CONDOMINIOS LTDA 11.202.725/0001-89 24/01/2026
ENDEREÇO BAIRRO/DISTRITO CEP DATA DA ENTRADA / SAÍDA
Estrada Geraldo Costa Camargo, 555 - Quinta dos Pinheiros Jardim Sao Bento 13187115 24/01/2026
MUNICÍPIO FONE/FAX UF INSCRIÇÃO ESTADUAL HORA DE SAÍDA
Hortolandia SP 01:44:28
FATURA/DUPLICATA
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE DE CÁLCULO DO ICMS SUBSTITUIÇÃO VALOR DO ICMS SUBSTITUIÇÃO VALOR TOTAL DOS PRODUTOS
619,00 74,28 0,00 0,00 619,00
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS ACESSÓRIAS VALOR DO IPI VALOR TOTAL DA NOTA
0,00 0,00 0,00 0,00 0,00 619,00
TRANSPORTADOR/VOLUME
RAZÃO SOCIAL FRETE POR CONTA CODIGO ANTT PLACA DO VEÍCULO UF CNPJ/CPF
2 - Terceiros
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO PESO LÍQUIDO
1 16,000 16,000
INFORMAÇÕES DO LOCAL DE ENTREGA / RETIRADA
NOME/RAZÃO SOCIAL C.N.P.J / C.P.F. INSCRIÇÃO ESTADUAL
ENDEREÇO BAIRRO/DISTRITO CEP
MUNICÍPIO UF FONE/FAX
DADOS DO PRODUTO / SERVIÇOS
CÓDIGO DESCRIÇAO DOS PRODUTOS / SERVIÇOS NCM/SH CST CFOP UNID. QTD. VLR UNIT. VALOR TOTAL B. CALC. VALOR VALOR ALÍQUOTAS
PRODUTO ICMS ICMS IPI ICMS IPI
Microondas Consul 32L Branco com Menu Facil -
815145 85165000 400 6106 UN 1 619,00 619,00 619,00 74,28 0,00 12,00 0,00
CMS46AB 110V
CÁLCULO DO ISSQN
INSCRIÇÃO MUNICIPAL VALOR TOTAL DOS SERVIÇOS BASE DE CÁLCULO DO ISSQN VALOR DO ISSQN
DADOS ADICIONAIS
Enviado diretamente do deposito temporario - operador logistico: EBAZAR.COM.BR LTDA, Cnpj: 03007331023605 saindo do RESERVADO AO FISCO
endereco: Estrada Municipal Prefeito Evandro Brito da Cunha, Numero: 3971, Complemento: , Bairro: Pessegueiros, Cidade:
Extrema, Cep: 37646376, Estado: MG, Pais: BR. Inscricao Estadual do Operador Logistico: 38450762790 Nota fiscal de
retorno simbolico n 98716470, emitida em 24/01/2026, serie 1 Valor aproximado dos tributos (IBPT) R$307,02. Valores totais
do ICMS Interestadual: DIFAL da UF destino R$37,14 + FCP R$0,00; DIFAL da UF Origem R$0,00.",doc_67330_p3.pdf,
Anexo,07/01/2026,Pagamentos,"139,60",,doc_67331_43.pdf,
,,,,,doc_67335_60.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,22/01/2026,Nota Fiscal / Produto,"7.180,00","CNPJ / CPF DATA DA EMISSÃO
Portal Quinta dos Pinheiros 46.028.481/0001-44 22/01/2026
ENDEREÇO BAIRRO / DISTRITO CEP DATA SAÍDA / ENTRADA
ESTRADA GERALDO COSTA CAMARGO, 555 JD SAO BENTO 13187-115 22/01/2026
MUNICÍPIO FONE / FAX UF INSCRIÇÃO ESTADUAL HORA DA SAÍDA
HORTOLANDIA (19)3266-5851 SP
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE CÁLC. ICMS SUBST. VALOR DO ICMS SUBST. VALOR APROX. DOS TRIBUTOS VALOR TOTAL DOS PRODUTOS
0,00 0,00 0,00 0,00 1.188,29 6.990,00
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESP. ACESS. VALOR DO IPI V ALOR TOTAL DA NOTA
190,00 0,00 0,00 0,00 0,00 7.180,00
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ / CPF
Rodonaves 0 - REMETENTE
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO (Kg) PESO LÍQUIDO (Kg)
3 Volumes 200,000 200,000
DADOS DO PRODUTO / SERVIÇOS
P C R Ó O D D I . G / O SE D R O V . DESCRIÇÃO DO PRODUTO / SERVIÇO NCM / SH C / S C O S S T N CFOP UNID. QUANT. UN V I A T L Á O R R IO V T A O L T O A R L DESCONTO CÁL B C A . S IC E MS I V .C A .M LO .S R . VA I.P L . O I. R I A C L M ÍQ S UOT I A PI S
2 GRAMA SINTETICA 30mm 57025020 0102 5102 m2 100,000 69,900000 6.990,00 0,00 0,00 0,00 0,00 0,00 0,00
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
- Documento Emitido por ME ou EPP optante pelo Simples Nacional nao gera direito a credito
fiscal de IPI. - Trib aprox R$: 1.188,29 Fed, 1.292,40 Est e 0,00 Mun Fonte: IBPT D11D7F. -
Suspensao do rec da DIFAL conf. Despacho CONFAZ n. 35/2016 (DOU de 11.03.2016) e Acao
direta de Inconst. (ADIN) n. 5.464 ate o julgamento final da acao. Banco do Brasil Ag: 0167-8,
c/c:48785-6, Multigrama Comercio de Grama Sintetica LTDA ME CNPJ:11.519.993/0001-29.
CRP Sistemas - (19) 99194-3161 acesse: www.crpsistemas.com.br",doc_67335_p1.pdf,
Anexo,23/01/2026,Pagamentos,"7.180,00",,doc_67335_p2.pdf,
,,,,,doc_67622_54.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Boleto,"364,83",,doc_67622_p1.pdf,
Anexo,28/01/2026,Pagamentos,,"OFICIAL DE REGISTRO CIVIL DAS CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: OFICIAL DE REGISTRO CIVIL DA 51.880.904/0001-90 03/02/2026
Valor do boleto (R$);
137,38
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 137,38
Data de pagamento:
28/01/2026
Autenticação mecânica Pagamento realizado em espécie:
B47118DF48E61286D622B76C360183BA72428386 Não
Operação efetuada em 28/01/2026 às 16:29:35 via Sispag, CTRL 002217696285750.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_67622_p2.pdf,
,,,,,doc_67771_55.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Produto,"680,00","CNPJ/CPF Data emissão
Inscrição Estadual
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 04/12/2025
Endereço Bairro CEP Data saída
Estrada Geraldo Costa Camargo, 555 Jardim Sao Bento 13.187-115 04/12/2025
Município UF Fone/Fax Hora saída
Hortolândia SP (19) 3266-5851 20:58:27
Faturas
Número Vencimento Valor Número Vencimento Valor Número Vencimento Valor
001 15/01/2026 680,00
Cálculo do imposto
Base de cálculo do ICMS Valor do ICMS Base de cálculo do ICMS Subst. Valor do ICMS Subst. Valor do FCP ST Valor total dos produtos
0,00 0,00 0,00 0,00 0,00 680,00
Valor do frete Valor do seguro Desconto Outras despesas acessórias Valor do IPI Valor total da nota
0,00 0,00 0,00 0,00 0,00 680,00
Transportador/Volumes transportados
Frete por conta
Nome 0 - Contratação do Frete por conta do Código ANTT Placa do veículo UF CNPJ/CPF
Remetente (CIF)
Endereço Município UF Inscrição Estadual
Quantidade Peso bruto Peso líquido
Espécie Marca Numeração
0 0,000 0,000
Itens da nota fiscal
Preço Preço BC
CódigoDescrição do produto/serviço NCM/SHCSOSNCFOPUNQtde Vlr.ICMSVlr.IPI%ICMS%IPI
un total ICMS
PASTILHA MONTREAL TRIPLA ACAO
0002 Documento emitido por ME optante pelo Simples Nacional. Não gera direito a crédito38089419 0102 5.102UN20,00 11,00 220,00 0,00 0,00 0,00 0,0000 0,00
de ICMS, IPI, PIS e COFINS.
5002 Clear gel 200 G (16) 29241939 0102 5.102UN 4,00 50,00 200,00 0,00 0,00 0,00 0,0000 0,00
0001 DICLORO ORG. ESTABIL. BEL PISCINAS (DICLOROBEL) BD 10KG(7) 29336919 0102 5.102UN 1,00260,00 260,00 0,00 0,00 0,00 0,0000 0,00
Cálculo do ISSQN
Inscrição Municipal Valor total dos serviços Base de cálculo do ISSQN Valor do ISSQN
0,00 0,00 0,00
Dados adicionais
Observações Reservado ao fisco
Documento emitido por ME optante pelo Simples Nacional.
Não gera direito a crédito de ICMS, IPI, PIS e COFINS.
Total aproximado de tributos: R$ 170,23 (25,03%) Federais R$ 96,83 (14,24%)
Estaduais R$ 73,40 (10,79%) . Fonte IBPT.
04/12/2025 20:58:41",doc_67771_p1.pdf,
Anexo,28/01/2026,Pagamentos,"680,00",,doc_67771_p2.pdf,
,,,,,doc_67925_12.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Boleto,"196,45",,doc_67925_p1.pdf,
Anexo,29/01/2026,Pagamentos,,"MERCADO PAGO INST PAG LTDA CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: MERCADO PAGO INST PAG LTDA 10.573.521/0001-91 02/02/2026
Valor do boleto (R$);
196,45
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
CAIRES IMOVEIS E CONDOMINIOS L 11.202.725/0001-89 196,45
Beneficiário Final: CPF/CNPJ do beneficiário final: (=) Data de pagamento:
MERCADOPAGO COM REPRESENTACOES 10.573.521/0001-91 29/01/2026
Autenticação mecânica Pagamento realizado em espécie:
2F35AEAC181C5ADE7067288BC9BC73F1DB3B3197 Não
Operação efetuada em 29/01/2026 às 16:15:22 via Sispag, CTRL 009817697141221.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_67925_p2.pdf,
Anexo,,Nota Fiscal / Produto,"196,45","NOME/RAZÃO SOCIAL C.N.P.J / C.P.F. DATA DA EMISSÃO
CAIRES IMOVEIS E CONDOMINIOS LTDA 11.202.725/0001-89 29/01/2026
ENDEREÇO BAIRRO/DISTRITO CEP DATA DA ENTRADA / SAÍDA
Estrada Geraldo Costa Camargo, 555 - Quinta dos Pinheiros Jardim Sao Bento 13187115 29/01/2026
MUNICÍPIO FONE/FAX UF INSCRIÇÃO ESTADUAL HORA DE SAÍDA
Hortolandia SP 16:52:11
FATURA/DUPLICATA
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE DE CÁLCULO DO ICMS SUBSTITUIÇÃO VALOR DO ICMS SUBSTITUIÇÃO VALOR TOTAL DOS PRODUTOS
0,00 0,00 0,00 0,00 196,45
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS ACESSÓRIAS VALOR DO IPI VALOR TOTAL DA NOTA
0,00 0,00 0,00 0,00 0,00 196,45
TRANSPORTADOR/VOLUME
RAZÃO SOCIAL FRETE POR CONTA CODIGO ANTT PLACA DO VEÍCULO UF CNPJ/CPF
EBAZAR.COM.BR LTDA 2 - Terceiros 03.007.331/0122-39
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
AVENIDA DAS NACOES UNIDAS 3000 3003 OSASCO SP 120519234116
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO PESO LÍQUIDO
1 1,500 1,400
INFORMAÇÕES DO LOCAL DE ENTREGA / RETIRADA
NOME/RAZÃO SOCIAL C.N.P.J / C.P.F. INSCRIÇÃO ESTADUAL
ENDEREÇO BAIRRO/DISTRITO CEP
MUNICÍPIO UF FONE/FAX
DADOS DO PRODUTO / SERVIÇOS
CÓDIGO DESCRIÇAO DOS PRODUTOS / SERVIÇOS NCM/SH CSOSN CFOP UNID. QTD. VLR UNIT. VALOR TOTAL B. CALC. VALOR VALOR ALÍQUOTAS
PRODUTO ICMS ICMS IPI ICMS IPI
Botina Bota Miura De Seguranca-epi Marrom
GLMR44 64039190 0102 5106 UNID 1 196,45 196,45 0,00 0,00 0,00 0,00 0,00
Couro Bico De Pvc
CÁLCULO DO ISSQN
INSCRIÇÃO MUNICIPAL VALOR TOTAL DOS SERVIÇOS BASE DE CÁLCULO DO ISSQN VALOR DO ISSQN
DADOS ADICIONAIS
Enviado diretamente do deposito temporario - operador logistico: EBAZAR.COM.BR LTDA, Cnpj: 03007331007405, Inscricao RESERVADO AO FISCO
Estadual: 241174886113 saindo do endereco: Av. Antonio Candido Machado, Numero: 3100, Complemento: , Bairro:
Empresarial Paineira (Jordanesia), Cidade: Cajamar, Cep: 07776037, Estado: SP, Pais: BR. Nota fiscal de retorno simbolico n
22614, emitida em 29/01/2026, serie 2, nos termos da Portaria CAT 31/2019 Valor aproximado dos tributos (IBPT) R$61,78.
Emitido por ME/EPP optante do Simples Nacional.",doc_67925_p3.pdf,
,,,,,doc_67992_26.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,09/10/2025,Impostos/Taxas,"104,95",,doc_67992_p1.pdf,
Anexo,,Outros,"104,95",,doc_67992_p2.pdf,
Anexo,29/01/2026,Pagamentos,"104,95",,doc_67992_p3.pdf,
Anexo,23/09/2025,Pagamentos,,"ELEVADORES ATLAS SCHINDLER LTD CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: ELEVADORES ATLAS SCHINDLER L 00.028.986/0001-08 25/09/2025
Valor do boleto (R$);
237,11
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 237,11
Data de pagamento:
23/09/2025
Autenticação mecânica Pagamento realizado em espécie:
D847900CE22E4985C9F70E2344D15AF2C50E6A10 Não
Operação efetuada em 23/09/2025 às 18:03:11 via Sispag, CTRL 009517586613918.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",missing_158833.pdf,
Anexo,22/12/2025,Outros,"374,75",,missing_173129.pdf,
Anexo,12/12/2025,Pagamentos,,"BRAZIL COMERCIO E MANUTENCAO D CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: BRAZIL COMERCIO E MANUTENCAO 24.218.850/0001-29 25/11/2025
Valor do boleto (R$);
562,33
(-) Desconto (R$):
0,00
(+)Juros/Mora/Multa (R$):
106,78
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 669,11
Data de pagamento:
12/12/2025
Autenticação mecânica Pagamento realizado em espécie:
8308150D1A7A16A0AEC60274DA6AD6CF7BE41A6C Não
Operação efetuada em 12/12/2025 às 17:33:58 via Sispag, CTRL 006117655716388.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",missing_176556.pdf,
Anexo,12/12/2025,Pagamentos,,"ELEVADORES ATLAS SCHINDLER LTD CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: ELEVADORES ATLAS SCHINDLER L 00.028.986/0001-08 15/12/2025
Valor do boleto (R$);
243,41
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 243,41
Data de pagamento:
12/12/2025
Autenticação mecânica Pagamento realizado em espécie:
CFA496DBE3F0F4AF1F04AF7212187AE0EC66DF18 Não
Operação efetuada em 12/12/2025 às 17:33:58 via Sispag, CTRL 005517655716380.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",missing_177262.pdf,
