Tipo,Data,Categoria,Valor,Descrição,Origem,Erro
"Anexo","","Nota Fiscal / Serviço","382,36","Outras Retenções Cálculo do ISSQN devido no Município
NOTA FISCAL ELETRÔNICA DE SERVIÇO - NFS-e
Data e Hora da Emissão
Valor dos Serviços    R$
(-) Desconto Incondicionado
(-) Desconto Condicionado
(-) Retenções Federais
Outras Retenções
(-) ISS Retido
(-)  IBS
Regime especial Tributação
Opção Simples Nacional
Incentivador Cultura
Endereço e Cep
CNPJ/CPF Inscrição Municipal Município
Número da
NFS-e
MUNICIPIO DE HORTOLANDIA
SECRETARIA MUNICIPAL DE FINANÇAS
3410
12/01/2026 09:46:53 12/1/2026 BXZZZMOQ2
02.314.737/0001-04 4322 HORTOLANDIA - SP
RUA JOÃO COELHO ,575 - CHÁCARAS FAZENDA COELHO CEP: 13185-501
(19)3845-1169 vldcontabil.fiscal@terra.com.br
PORTAL QUINTA DOS PINHEIROS
54233 HORTOLANDIA - SP
19991954892 condominios@cairesimoveis.com.br
 
7.09 / 07.09.02 - Incineração, Tratamento, Reciclagem, Separação E Destinação Final De Lixo, Rejeitos E Outros Resíduo
Locação de caçamba
Entrega: 25/11
400,00
0,00 0-Nenhum
1 - Sim
2-Não
J. W. A. LOCACAO DE CACAMBAS LTDA
17,64
Natureza Operação
1-Tributação no município
46.028.481/0001-44
ESTRADA GERALDO COSTA CAMARGO ,555 - JARDIM SÃO BENTO CEP: 13187-115
Local da Prestação HORTOLANDIA - SP
Nome Fantasia
(=) Valor do ISS:      R$
(x) Alíquota  %
ISS a reter:
(-)  Desconto Incondicionado
(-)  Deduções permitidas em lei
Base de Cálculo
Valor dos Serviços   R$
17,64
(X) Sim () Não
4,41
400,00
400,00
Avisos
1- Uma via desta Nota Fiscal será enviada através do e-mail fornecido pelo Tomador dos Serviços.
2- A autenticidade desta Nota Fiscal poderá ser verificada no site, Hortolandia.ginfes.com.br com a utilização do Código de Verificação.
3 - Documento emitido por ME ou EPP optante pelo Simples Nacional.Não gera direito a crédito fiscal de ISS e IPI.
 
(=) Valor Líquido     R$ 382,36  (-) CBS","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=181222&hash=bc5111c46c4d473a7f11bda63ee46c81b98c4a30&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","382,36","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182490&hash=f4ef5a39d44c15b05392f43f38d65e5c295d0f00&filename=cairesimoveis1",""
"Anexo","","Erro","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182547&hash=7cb88fdc38c7f3d59429e0155765d38f5b809624&filename=cairesimoveis1","Falha ao processar imagem: tesseract is not installed or it's not in your PATH. See README file for more information."
"Anexo","15/01/2026","Pagamentos","729,66","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182658&hash=12992cf4d97498ed22a57f1dfaaf7fb55e318536&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Produto","1.161,03","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182335&hash=4c101600139cb1949d9bd3d6d456ca0ceee9c5ea&filename=cairesimoveis1",""
"Anexo","","Erro","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182336&hash=7d189e513f3dfc0a43a16d79c048bde0fabc6474&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","1.161,03","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182662&hash=e4bfb1ef861b59b776e67eaf57243fc10aa3daf4&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Produto","12.631,75","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182322&hash=9a2dbc81b3d232884ef268940054650ac5138156&filename=cairesimoveis1",""
"Anexo","","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182323&hash=767e28c99554a411cff8f941e8dce1991f1c41bc&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","12.631,75","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182668&hash=e080fb431a12f48a725e100246d01d7df5a609c9&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182902&hash=afb976d9f3db60c94516932feaaf16c0c5a0e34c&filename=cairesimoveis1",""
"Anexo","19/01/2026","Pagamentos","4.300,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=183857&hash=dae0dada4bcaaac0dc28da33c7d6c5fa4217e88c&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Produto","918,92","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=183379&hash=18c6a6757722ca929df7b906204c53873db15cd3&filename=cairesimoveis1",""
"Anexo","","Erro","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=183407&hash=fd9e0ba64d8b7b36c52148e928f8f4025b7ef16e&filename=cairesimoveis1","Falha ao processar imagem: tesseract is not installed or it's not in your PATH. See README file for more information."
"Anexo","21/01/2026","Pagamentos","918,92","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184466&hash=c39d271ec67822bf12d50b386cf77f88b1ae3da6&filename=cairesimoveis1",""
"Anexo","16/01/2026","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=183925&hash=51009d2ade2debe7e3c5d939df7b85d521045fbd&filename=cairesimoveis1",""
"Anexo","16/01/2026","Nota Fiscal / Produto","","PORTAL QUINTA DOS PINHEIROS
CNPJ / CPF
46.028.481/0001-44
DATA DA EMISSÃO
16/01/2026
ENDEREÇO
EST GERALDO COSTA CAMARGO, 555
BAIRRO / DISTRITO
JARDIM SAO BENTO
CEP
13187-115
DATA DA SAÍDA/ENTRADA
16/01/2026
MUNICÍPIO
Hortolandia
UF
SP
FONE / FAX
1932665851
INSCRIÇÃO ESTADUAL
HORA DA SAÍDA/ENTRADA
16:37:00
FATURA / DUPLICATA
Num. 001
Venc. 27/01/2026
Valor R$ 252,00
CÁLCULO DO IMPOSTO
BASE DE CÁLC. DO ICMS
0,00
VALOR DO ICMS
0,00
BASE DE CÁLC. ICMS S.T.
0,00
VALOR DO ICMS SUBST.
0,00
V. IMP. IMPORTAÇÃO
0,00
VALOR DO PIS
0,00
V. TOTAL PRODUTOS
252,00
VALOR DO FRETE
0,00
VALOR DO SEGURO
0,00
DESCONTO
0,00
OUTRAS DESPESAS
0,00
VALOR TOTAL IPI
0,00
VALOR DA COFINS
0,00
V. TOTAL DA NOTA
252,00
TRANSPORTADOR / VOLUMES TRANSPORTADOS
NOME / RAZÃO SOCIAL
FRETE
9-Sem Transporte
CÓDIGO ANTT
PLACA DO VEÍCULO
UF
CNPJ / CPF
ENDEREÇO
MUNICÍPIO
UF
INSCRIÇÃO ESTADUAL
QUANTIDADE
30
ESPÉCIE
MARCA
NUMERAÇÃO
PESO BRUTO
PESO LÍQUIDO
DADOS DOS PRODUTOS / SERVIÇOS
CÓDIGO PRODUTO DESCRIÇÃO DO PRODUTO / SERVIÇO NCM/SH O/CST CFOP UN QUANT VALOR
UNIT
VALOR
TOTAL
VALOR
DESC
B.CÁLC
ICMS
VALOR
ICMS
VALOR
IPI
ALÍQ.
ICMS
ALÍQ.
IPI
2904 ETIQUETA ADESIVA VEICULAR TAG UHF -
CONTROL ID
85235210
0/60 5102 UN 30,0000 8,4000 252,00 0,00 0,00 0,00 0,00 0,00 0,00
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES
Inf. Contribuinte: Valor Aprox dos Tributos: R$ 89,69
RESERVADO AO FISCO
Impresso em 16/01/2026 as 16:38:28  NF-e emitida através do software GestãoClick - www.gestaoclick.com.br","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=183926&hash=108a6e0cbf33b32d31c4d110b66fdca778337ee0&filename=cairesimoveis1",""
"Anexo","23/01/2026","Pagamentos","252,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184933&hash=95f5d9fcd957b372ab63a2eb3cf3fed75ad14498&filename=cairesimoveis1",""
"Anexo","26/01/2026","Boleto","","MercadoPago.com Representações Ltda CNPJ 10.573.521/0001-91 Av. das Nações Unidas, nº 
3.003 Bonfim - CEP: 06233-903
Espécie
Real
Nº documento
057951897
CNPJ
11.202.725/0001-89
Nosso Número
057951897
Código do pedido
2000014823428070","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184562&hash=dfe6667e1e4192b7c65fa7eee834a1756284e635&filename=cairesimoveis1",""
"Anexo","23/01/2026","Pagamentos","619,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184931&hash=6132db11a5753fe09157ef1c1fc489e00fc8900f&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Produto","619,00","Estrada Geraldo Costa Camargo, 555 - Quinta dos Pinheiros Jardim Sao Bento 13187115
Hortolandia SP
24/01/2026
24/01/2026
01:44:28
FATURA/DUPLICATA
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE DE CÁLCULO DO ICMS SUBSTITUIÇÃO VALOR DO ICMS SUBSTITUIÇÃO VALOR TOTAL DOS PRODUTOS
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESPESAS ACESSÓRIAS VALOR DO IPI VALOR TOTAL DA NOTA
619,00 74,28 0,00 0,00 619,00
0,00 0,00 0,00 0,00 619,000,00
CÁLCULO DO IMPOSTO
TRANSPORTADOR/VOLUME
RAZÃO SOCIAL FRETE POR CONTA CODIGO ANTT PLACA DO VEÍCULO UF CNPJ/CPF
ENDEREÇO
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO PESO LÍQUIDO
MUNICÍPIO UF INSCRIÇÃO ESTADUAL
1 16,000 16,000
2 - Terceiros
C.N.P.J / C.P.F.
CEP
UF
BAIRRO/DISTRITO
FONE/FAXMUNICÍPIO
ENDEREÇO
NOME/RAZÃO SOCIAL
INFORMAÇÕES DO LOCAL DE ENTREGA / RETIRADA
 
 
INSCRIÇÃO ESTADUAL
DADOS DO PRODUTO / SERVIÇOS
CÓDIGO DESCRIÇAO DOS PRODUTOS / SERVIÇOS NCM/SH CST CFOP UNID. QTD. VLR UNIT. VALOR TOTAL ICMS IPI
ALÍQUOTASB. CALC.
ICMS
VALOR
ICMS IPI
VALOR
PRODUTO
815145 Microondas Consul 32L Branco com Menu Facil -
CMS46AB 110V 85165000 400 6106 UN 1 619,00 619,00 619,00 0,0074,28 12,00 0,00
INSCRIÇÃO MUNICIPAL VALOR TOTAL DOS SERVIÇOS BASE DE CÁLCULO DO ISSQN VALOR DO ISSQN
CÁLCULO DO ISSQN
DADOS ADICIONAIS
Enviado diretamente do deposito temporario - operador logistico: EBAZAR.COM.BR LTDA, Cnpj: 03007331023605 saindo do
endereco: Estrada Municipal Prefeito Evandro Brito da Cunha, Numero: 3971, Complemento: , Bairro: Pessegueiros, Cidade:
Extrema, Cep: 37646376, Estado: MG, Pais: BR. Inscricao Estadual do Operador Logistico: 38450762790 Nota fiscal de
retorno simbolico n 98716470, emitida em 24/01/2026, serie 1 Valor aproximado dos tributos (IBPT) R$307,02. Valores totais
do ICMS Interestadual: DIFAL da UF destino R$37,14 + FCP R$0,00; DIFAL da UF Origem R$0,00.
RESERVADO AO FISCO","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=194989&hash=a01ee7dd1d3875290749c1144f8d2a011c12e263&filename=cairesimoveis1",""
"Anexo","27/01/2026","Boleto","364,84",")
09/444291
R$ 137,38
Cancelamento N
109 REAL (R$)
Não receber valor diferente do valor cobrado
Não receber pagamento em cheque
NÃO RECEBER APÓS O","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=185258&hash=4f0d171e9391026bf1353eb72ab9192c342b12ff&filename=cairesimoveis1",""
"Anexo","28/01/2026","Pagamentos","137,38","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=185675&hash=271fee20017b936013e60c2ae16ff33b4ffe10d8&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Produto","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=185551&hash=5df87c3509c584e63c695259c2f87db5d4d2a417&filename=cairesimoveis1",""
"Anexo","28/01/2026","Pagamentos","680,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=185676&hash=676a335e594e8d73425c9b30e77c5c75b8b5ba1a&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","Outras Retenções Cálculo do ISSQN devido no Município
NOTA FISCAL ELETRÔNICA DE SERVIÇO - NFS-e
Data e Hora da Emissão
Valor dos Serviços    R$
(-) Desconto Incondicionado
(-) Desconto Condicionado
(-) Retenções Federais
Outras Retenções
(-) ISS Retido
(=)  Valor Líquido        R$
Regime especial Tributação
Opção Simples Nacional
Incentivador Cultura
Endereço e Cep
CNPJ/CPF Inscrição Municipal Município
Número da
NFS-e
MUNICIPIO DE HORTOLANDIA
SECRETARIA MUNICIPAL DE FINANÇAS
3283
25/09/2025 15:00:12 25/9/2025 HJKZEHUPG
31.910.661/0001-88 32903 HORTOLANDIA - SP
AVENIDA SÃO FRANCISCO DE ASSIS ,664 - VILA REAL CEP: 13183-090
(19)3909-4703 nathalia.giroto@gmail.com
PORTAL QUINTA DOS PINHEIROS
54233 HORTOLANDIA - SP
19991954892 processo@mecontabilidade.com.br
 
7.13 / 7.13 - Dedetização, desinfecção, desinsetização, imunização, higienização, desratização, pulverização e con
Hidrojateamento - HR
Valor: R$ 6.200,00 - Boleto em 6x
1. vencimento para 25/09 e os demais a cada 30 dias
Valor Aproximado dos Tributos: 5,00%
6.200,00
0,00
5.890,00
0-Nenhum
1 - Sim
2-Não
ARTICA SAÚDE AMBIENTAL LTDA
310,00
Natureza Operação
1-Tributação no município
46.028.481/0001-44
GERALDO COSTA CAMARGO ,555 - JARDIM SÃO BENTO CEP: 13187-115
Local da Prestação HORTOLANDIA - SP
Nome Fantasia TOTAL DEDETIZADORA
(=) Valor do ISS:      R$
(x) Alíquota  %
ISS a reter:
(-)  Desconto Incondicionado
(-)  Deduções permitidas em lei
Base de Cálculo
Valor dos Serviços   R$
310,00
(X) Sim () Não
5,00
6.200,00
6.200,00
Avisos
1- Uma via desta Nota Fiscal será enviada através do e-mail fornecido pelo Tomador dos Serviços.
2- A autenticidade desta Nota Fiscal poderá ser verificada no site, Hortolandia.ginfes.com.br com a utilização do Código de Verificação.
3 - Documento emitido por ME ou EPP optante pelo Simples Nacional.Não gera direito a crédito fiscal de ISS e IPI.","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=156956&hash=58ea6032e04a173cb3fefbbe02898dfc788591a4&filename=cairesimoveis1",""
"Anexo","26/09/2025","Boleto","981,67","ARTICA SAUDE AMBIENTAL LTDA intermediado 
por IUGU
AV. DAS NAÇÕES UNIDAS, 12495 SÃO PAULO - 
SP, 04578-000
15.111.975/0001-64","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=156957&hash=67ceb69df4f99afeb3bdc9a4131fcfff0492d6ff&filename=cairesimoveis1",""
"Anexo","07/10/2025","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=159912&hash=1a6e43caa28555c289e024232ece99b5956146e0&filename=cairesimoveis1",""
"Anexo","13/11/2025","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=168815&hash=702ca1f809b0fdf79ab5b0a97f5368757a86f15b&filename=cairesimoveis1",""
"Anexo","13/11/2025","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=169272&hash=7c61941976c43398921663410a451f9a50d578b5&filename=cairesimoveis1",""
"Anexo","17/12/2025","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177739&hash=30074ccfe5d2a4c9649915bb13b962f0bcac0f9e&filename=cairesimoveis1",""
"Anexo","17/12/2025","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177747&hash=778a99ea06308bb8da34eb2600694197d27c8e01&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182669&hash=aa4299f2d7e28fdde6cae780f06b6cdfead1f590&filename=cairesimoveis1",""
"Anexo","26/01/2026","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=185552&hash=e444ae51fcc5fde1973d6739e2260b109b3e5e75&filename=cairesimoveis1",""
"Anexo","24/02/2026","Pagamentos","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=192340&hash=f8c0b4c04794b9192a9f8ff9b40d3e736472eeb8&filename=cairesimoveis1",""
"Anexo","16/01/2026","Boleto","1.518,00","BARRACA E ADVOGADOS ASSOCIADOS  CNPJ/CPF: 04.792.836/0001-27 
AVENIDA SAUDADE, 467, CASA , 13041670 - PONTE PRETA - CAMPINAS - 
SP","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=181492&hash=12c86c79122804a8b474249f45bbc889ae268ba4&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=181493&hash=28bf7245f0c4c6a0a9d64efe7635b1ae65976b5c&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","1.518,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182660&hash=2d2a6d7bc424014b32479ce989f0fe10b92f0aee&filename=cairesimoveis1",""
"Anexo","15/01/2026","Impostos/Taxas","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=180984&hash=74c7fc5eaae551844fdb4b62992e0981cdce4e20&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182493&hash=d53511da40e910736c03b4fc628954b665d7ce18&filename=cairesimoveis1",""
"Anexo","22/01/2026","Nota Fiscal / Produto","7.180,00","Portal Quinta dos Pinheiros
ENDEREÇO
ESTRADA GERALDO COSTA CAMARGO, 555
MUNICÍPIO
HORTOLANDIA
FONE / FAX
(19)3266-5851
BAIRRO / DISTRITO
JD SAO BENTO
UF
SP
CNPJ / CPF
46.028.481/0001-44
CEP
13187-115
INSCRIÇÃO ESTADUAL
DATA DA EMISSÃO
22/01/2026
DATA SAÍDA / ENTRADA
22/01/2026
HORA DA SAÍDA
  
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS
0,00
VALOR DO FRETE
190,00
VALOR DO ICMS
0,00
VALOR DO SEGURO
0,00
DESCONTO
0,00
BASE CÁLC. ICMS SUBST.
0,00
OUTRAS DESP. ACESS.
0,00
VALOR DO ICMS SUBST.
0,00
VALOR DO IPI
0,00
VALOR TOTAL DOS PRODUTOS
6.990,00
VALOR TOTAL DA NOTA
7.180,00
VALOR APROX. DOS TRIBUTOS
1.188,29
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL
Rodonaves
ENDEREÇO
QUANTIDADE
3
ESPÉCIE
Volumes
MARCA
FRETE POR CONTA
MUNICÍPIO
NUMERAÇÃO
CÓDIGO ANTT
PLACA DO VEÍCULO
PESO BRUTO (Kg)
200,000
UF
UF
CNPJ / CPF
INSCRIÇÃO ESTADUAL
0 - REMETENTE
PESO LÍQUIDO (Kg)
200,000
  
DADOS DO PRODUTO / SERVIÇOS
NCM / SH CSOSN CFOP UNID. QUANT. VALOR
UNITÁRIO TOTAL
BASE
CÁLC. ICMS
VALOR
I.C.M.S.
VALOR
I.P.I.
ALÍQUOTAS
ICMS IPIDESCRIÇÃO DO PRODUTO / SERVIÇOCÓDIGO DO 
PROD. / SERV.
DESCONTOVALOR
/ CST
GRAMA SINTETICA 30mm2 5102 m2 100,000 69,900000 6.990,00 0,00 0,00 0,00 0,00 0,00 0,00010257025020
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
- Documento Emitido por ME ou EPP optante pelo Simples Nacional nao gera direito a credito 
fiscal de IPI. - Trib aprox R$: 1.188,29 Fed, 1.292,40 Est e 0,00 Mun Fonte: IBPT D11D7F. - 
Suspensao do rec da DIFAL conf. Despacho CONFAZ n. 35/2016 (DOU de 11.03.2016) e Acao 
direta de Inconst. (ADIN) n. 5.464 ate o julgamento final da acao. Banco do Brasil Ag: 0167-8, 
c/c:48785-6, Multigrama Comercio de Grama Sintetica LTDA ME CNPJ:11.519.993/0001-29.
CRP Sistemas - (19) 99194-3161   acesse: www.crpsistemas.com.br","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184619&hash=43a2a64bb09494fe3d9cd37f685cf73c4cbc0c03&filename=cairesimoveis1",""
"Anexo","23/01/2026","Pagamentos","7.180,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184932&hash=fb2967231cd0bc9c0a2cab6a0ccebc2e635dbb52&filename=cairesimoveis1",""
"Anexo","","Erro","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=179425&hash=9dbad21d18a2ebe380e283c374b58c3a3b9b94f3&filename=cairesimoveis1","Falha ao processar imagem: tesseract is not installed or it's not in your PATH. See README file for more information."
"Anexo","06/01/2026","Pagamentos","417,53","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=180740&hash=470a121a1376644878901d79118deaa3b80da343&filename=cairesimoveis1",""
